44	85	1	2606
54	733	2	2604	2606
59	236	2	2604	2606
73	344	1	2604
80	9	1	2606
112	118	1	2604
133	113	1	2601
158	258	1	2608
176	640	1	2605
178	55	1	2608
180	221	1	2604
187	25	1	2601
193	215	1	2604
279	332	1	2604
291	260	1	2604
373	88	1	2604
386	312	1	2604
392	34	1	2605
418	223	1	2606
460	155	2	2604	2608
490	261	1	2604
559	87	2	2601	2608
584	69	1	2606
620	17	1	2604
663	44	1	2606
705	8	1	2608
725	80	1	2604
840	79	1	2601
921	113	1	2604
937	3	1	2604
993	36	1	2604
1002	106	1	2604
1121	109	1	2604
1126	17	1	2601
1175	42	1	2604
1364	54	1	2604
1376	162	2	2601	2608
1456	19	1	2604
1524	76	1	2608
1623	24	1	2604
1627	26	1	2608
1743	55	1	2604
1754	77	1	2608
1782	26	2	2601	2608
1784	28	1	2601
1793	6	1	2605
1801	69	1	2606
1812	39	1	2601
1823	9	1	2604
1831	89	1	2608
1854	32	1	2606
2029	10	1	2606
2073	5	1	2606
2151	18	1	2604
2340	13	1	2604
2533	14	1	2604
2620	25	1	2606
2634	14	1	2604
3435	16	1	2604
3490	8	1	2601
4180	1	1	2606
4405	5	1	2608
4429	10	1	2601
5027	5	1	2601
