2	522	1	1480
3	402	1	1481
9	460	1	1484
12	126	1	1480
14	136	1	1483
18	318	2	1480	1484
23	134	2	1481	1486
40	133	1	1481
41	71	1	1481
42	52	1	1481
44	85	1	1480
48	257	1	1481
50	385	2	1480	1481
53	219	1	1481
54	733	2	1483	1484
59	236	1	1483
60	231	1	1481
67	827	3	1480	1481	1486
73	344	2	1480	1484
94	240	1	1486
113	15	1	1481
121	192	2	1480	1484
132	187	1	1481
141	95	1	1483
169	194	1	1481
174	118	1	1481
181	147	1	1481
202	306	1	1486
204	244	1	1486
205	241	1	1481
218	84	1	1486
230	248	1	1481
231	25	1	1481
235	20	1	1480
243	42	1	1481
256	137	1	1481
259	28	1	1483
279	332	2	1483	1484
291	260	1	1480
296	135	1	1481
321	104	1	1480
328	122	1	1480
343	101	1	1480
348	173	1	1481
371	26	1	1480
372	183	1	1481
381	88	1	1486
386	312	1	1480
397	159	1	1484
416	106	1	1481
418	223	1	1483
449	14	1	1481
453	83	1	1480
467	113	2	1480	1484
475	194	2	1481	1486
488	47	1	1481
490	261	1	1480
497	106	1	1481
505	5	1	1481
507	8	1	1481
510	111	1	1481
520	80	1	1486
529	709	1	1480
561	130	1	1484
580	36	1	1481
592	32	1	1480
594	125	1	1480
595	120	1	1481
597	193	1	1480
629	76	1	1480
645	227	1	1480
656	103	1	1480
663	44	1	1483
670	126	1	1483
685	28	1	1480
690	96	1	1480
692	70	1	1480
695	143	1	1480
700	32	1	1481
715	250	1	1481
740	85	1	1484
752	214	1	1481
753	47	1	1481
756	8	1	1481
777	114	1	1481
800	36	1	1481
805	16	1	1481
818	40	1	1481
825	90	1	1480
836	27	1	1481
840	79	1	1483
850	279	1	1480
852	37	1	1481
885	43	1	1481
903	77	2	1480	1488
921	113	1	1484
930	39	1	1481
933	25	1	1481
934	101	1	1481
945	49	1	1481
978	41	1	1483
984	18	1	1481
998	101	1	1483
1005	95	1	1481
1012	71	1	1483
1016	26	1	1481
1069	138	1	1481
1075	120	1	1481
1078	65	1	1486
1083	4	1	1483
1108	92	1	1480
1121	109	1	1484
1130	157	1	1480
1157	3	1	1481
1171	22	1	1483
1183	25	1	1481
1189	121	1	1480
1190	29	1	1481
1195	153	1	1483
1214	13	1	1481
1227	42	1	1481
1244	10	1	1481
1256	59	1	1483
1292	15	1	1488
1346	87	1	1484
1378	114	1	1481
1410	41	1	1486
1414	282	1	1481
1419	30	1	1481
1433	107	1	1481
1460	139	1	1481
1479	5	1	1480
1487	2	1	1488
1493	40	1	1481
1505	30	1	1481
1534	45	1	1481
1579	53	1	1483
1636	79	1	1481
1651	22	1	1484
1689	8	1	1486
1712	17	1	1480
1716	37	1	1481
1740	30	1	1483
1801	69	1	1483
1855	122	1	1481
1925	40	1	1486
1938	19	1	1481
1939	66	1	1480
1965	17	1	1481
1977	26	1	1481
1984	19	1	1480
1995	7	1	1480
2003	28	1	1480
2050	8	1	1483
2059	270	1	1480
2075	48	1	1481
2080	7	1	1483
2098	14	1	1486
2133	29	1	1480
2151	18	1	1484
2160	82	1	1481
2219	24	1	1483
2237	21	1	1481
2254	18	1	1481
2409	44	1	1480
2474	57	1	1480
2527	28	1	1481
2618	21	1	1483
2719	2	1	1488
2720	19	1	1481
2761	4	1	1486
2775	3	1	1481
2786	6	1	1480
2788	24	1	1481
2793	27	1	1488
2799	38	1	1480
3027	11	1	1480
3135	20	1	1486
3166	3	1	1481
3196	7	1	1481
3222	10	1	1481
3359	4	1	1484
3591	4	1	1486
3654	17	1	1481
3694	3	1	1481
4042	7	1	1483
4067	4	1	1481
4267	14	1	1480
4545	4	1	1481
4567	1	1	1488
4712	1	1	1486
5093	1	1	1481
5510	1	1	1486
