3	402	2	1975	1978
9	460	1	1978
16	286	1	1978
22	52	1	1978
37	139	1	1978
40	133	1	1975
60	231	1	1971
62	89	1	1975
67	827	1	1975
69	271	1	1978
71	218	1	1976
89	39	1	1971
97	34	1	1976
133	113	1	1971
141	95	1	1978
143	116	1	1978
157	64	1	1975
158	258	1	1971
167	516	1	1978
174	118	1	1978
176	640	1	1978
204	244	1	1978
230	248	1	1978
238	93	1	1976
256	137	1	1975
264	224	1	1978
267	58	1	1978
278	49	1	1978
285	237	1	1975
294	72	1	1978
318	211	2	1975	1978
348	173	1	1978
372	183	1	1975
384	205	1	1978
393	119	1	1975
426	110	1	1971
441	80	1	1978
450	166	1	1978
465	79	1	1978
475	194	1	1975
490	261	1	1976
493	75	1	1978
499	36	1	1975
512	202	1	1975
518	31	1	1978
519	77	1	1975
522	291	1	1978
529	709	2	1975	1978
537	231	1	1975
545	70	1	1975
557	69	1	1978
559	87	1	1971
564	50	1	1978
625	32	1	1978
643	68	1	1978
664	91	1	1978
675	87	1	1975
695	143	1	1976
707	212	1	1978
733	173	1	1978
752	214	1	1978
777	114	1	1975
800	36	1	1978
806	50	1	1978
820	36	1	1978
844	317	1	1978
854	39	1	1976
932	22	1	1978
983	184	1	1978
991	20	1	1976
1000	66	1	1976
1005	95	1	1975
1042	16	1	1975
1045	186	1	1975
1058	177	2	1975	1978
1075	120	1	1978
1103	34	1	1975
1129	83	1	1971
1183	25	1	1975
1195	153	1	1971
1224	81	1	1978
1261	54	1	1971
1280	57	1	1978
1322	36	1	1978
1348	19	1	1975
1376	162	1	1971
1453	38	1	1978
1471	7	1	1978
1609	22	1	1971
1696	20	1	1978
1740	30	1	1971
1751	26	1	1978
1782	26	1	1971
1796	48	1	1975
1797	64	1	1971
1811	21	1	1975
1855	122	1	1975
1885	22	1	1978
1890	26	1	1975
1900	16	1	1975
2005	7	1	1978
2010	12	1	1975
2015	51	1	1978
2036	10	1	1975
2100	20	1	1975
2237	21	1	1975
2315	28	1	1978
2674	10	1	1975
2845	25	1	1976
3020	26	1	1976
3228	9	1	1978
3490	8	1	1971
3699	2	1	1978
4042	7	1	1971
4205	5	1	1975
4516	3	1	1975
4565	1	1	1971
4652	1	1	1978
4685	7	1	1978
5027	5	1	1971
5055	1	1	1978
5172	4	1	1975
5256	4	1	1971
5900	1	1	1971
5993	1	1	1978
6023	1	1	1978
