8	114	1	1472
9	460	2	1470	1478
16	286	1	1473
18	318	1	1472
28	25	1	1472
31	254	2	1473	1478
37	139	1	1470
48	257	1	1473
49	124	1	1473
54	733	2	1472	1473
55	104	1	1473
59	236	1	1472
65	159	1	1472
67	827	3	1470	1473	1478
69	271	1	1470
73	344	3	1472	1473	1478
94	240	1	1470
95	15	1	1473
96	113	1	1473
115	225	1	1470
121	192	1	1472
123	59	1	1473
132	187	1	1473
147	56	1	1470
167	516	1	1470
171	137	1	1470
176	640	1	1470
179	121	1	1473
180	221	1	1473
183	160	1	1470
191	49	1	1477
193	215	1	1473
202	306	1	1470
205	241	1	1470
247	233	1	1473
267	58	1	1470
279	332	1	1472
285	237	1	1470
299	113	1	1473
318	211	1	1470
335	232	2	1473	1478
359	233	1	1472
362	45	1	1473
374	249	1	1473
381	88	1	1470
384	205	1	1473
397	159	1	1472
402	165	1	1478
405	58	1	1470
407	48	1	1473
461	27	1	1473
465	79	1	1478
468	70	1	1478
490	261	1	1473
492	134	1	1478
496	30	1	1473
529	709	2	1470	1473
539	55	1	1470
593	56	1	1472
657	49	1	1473
695	143	1	1478
697	100	1	1470
715	250	1	1473
718	187	1	1473
721	216	1	1473
740	85	1	1478
751	166	1	1478
752	214	1	1470
766	132	1	1473
768	15	1	1470
804	49	1	1478
818	40	1	1470
823	115	1	1472
844	317	1	1470
846	96	1	1470
863	27	1	1473
872	70	1	1473
880	14	1	1473
895	57	1	1473
900	67	1	1478
905	125	1	1470
910	11	1	1473
920	47	1	1470
928	29	1	1473
956	60	1	1473
975	82	1	1472
986	108	1	1473
1018	42	2	1473	1478
1028	90	2	1473	1478
1075	120	1	1470
1089	9	1	1478
1121	109	1	1472
1130	157	1	1472
1176	64	1	1470
1216	108	1	1472
1224	81	1	1470
1346	87	1	1472
1414	282	1	1473
1433	107	1	1472
1453	38	1	1470
1454	26	1	1472
1460	139	1	1470
1475	69	1	1473
1477	39	1	1478
1527	51	1	1478
1582	74	1	1470
1629	73	1	1470
1649	6	1	1472
1665	13	1	1473
1685	67	1	1472
1689	8	1	1478
1728	97	1	1473
1729	76	2	1472	1473
1743	55	1	1472
1817	59	3	1470	1473	1478
1821	27	1	1478
1826	31	1	1473
1846	48	1	1478
1916	75	1	1473
1930	14	1	1470
1958	5	1	1472
1990	3	1	1470
2059	270	1	1472
2128	52	1	1473
2131	44	1	1472
2134	20	1	1478
2149	29	1	1472
2249	8	1	1470
2381	49	1	1470
2393	10	1	1473
2503	8	1	1478
3276	20	1	1473
3530	2	1	1470
3704	8	1	1478
3766	4	1	1473
3983	12	1	1470
4408	4	1	1473
4848	1	1	1478
5458	1	1	1470
5713	1	1	1472
