2	522	1	2562
9	460	1	2562
14	136	2	2561	2569
50	385	1	2562
53	219	1	2565
54	733	3	2561	2562	2565
59	236	3	2561	2562	2569
60	231	1	2569
73	344	1	2562
77	63	1	2569
94	240	1	2565
126	41	1	2569
133	113	1	2569
162	75	1	2562
167	516	1	2565
169	194	1	2565
171	137	1	2565
176	640	1	2565
183	160	1	2565
194	40	1	2569
210	118	1	2562
213	56	1	2562
230	248	1	2565
272	63	1	2569
279	332	1	2562
291	260	1	2565
294	72	1	2565
314	31	1	2565
321	104	1	2562
374	249	1	2567
386	312	1	2561
397	159	1	2562
418	223	1	2561
424	83	1	2565
460	155	1	2562
470	1	1	2565
490	261	1	2562
493	75	1	2565
515	94	1	2569
522	291	1	2565
529	709	1	2565
569	13	1	2569
577	29	1	2569
607	45	1	2565
632	61	1	2569
710	84	1	2562
723	46	1	2567
759	11	1	2569
767	49	1	2565
823	115	1	2562
842	137	1	2569
892	38	1	2565
919	53	1	2569
998	101	2	2561	2569
1036	59	1	2569
1047	144	1	2569
1050	29	1	2565
1054	19	1	2565
1075	120	1	2565
1082	34	1	2562
1120	18	1	2562
1121	109	1	2562
1124	70	1	2565
1128	48	1	2561
1184	105	1	2565
1216	108	1	2562
1297	52	1	2569
1309	5	1	2562
1360	64	1	2569
1376	162	1	2561
1389	30	1	2569
1399	39	1	2569
1402	5	1	2562
1423	24	1	2567
1453	38	1	2565
1571	110	1	2569
1573	59	1	2562
1575	53	1	2569
1744	14	1	2561
1767	20	1	2569
1797	64	1	2565
1833	40	1	2565
1884	164	1	2569
1902	3	1	2567
1958	5	1	2562
1961	9	1	2561
2026	23	1	2561
2053	37	2	2561	2562
2108	52	1	2569
2219	24	1	2569
2239	27	1	2569
2424	28	1	2561
2450	6	1	2562
2498	12	1	2567
2894	2	1	2567
2909	5	1	2569
3153	5	1	2569
3222	10	1	2565
3624	6	1	2569
3853	8	1	2569
3944	5	1	2567
4044	1	1	2565
4108	1	1	2567
4483	1	1	2562
4497	1	1	2569
5860	1	1	2567
5963	1	1	2562
