2	522	1	2103
16	286	1	2103
18	318	1	2103
31	254	1	2103
48	257	1	2103
67	827	1	2103
71	218	1	2103
73	344	1	2103
94	240	1	2109
100	35	1	2103
167	516	1	2103
172	79	1	2103
238	93	1	2103
256	137	1	2107
264	224	1	2102
285	237	2	2102	2105
293	151	1	2103
331	47	1	2102
343	101	1	2103
358	26	1	2103
384	205	1	2103
397	159	1	2103
462	26	1	2107
515	94	1	2103
529	709	1	2103
627	148	2	2102	2103
629	76	1	2103
645	227	1	2103
707	212	1	2105
733	173	2	2102	2105
766	132	1	2103
786	56	1	2103
797	35	1	2102
818	40	1	2105
850	279	1	2103
867	120	1	2103
942	92	1	2105
976	75	1	2103
983	184	1	2103
999	21	1	2105
1003	15	1	2102
1074	38	1	2103
1094	99	1	2103
1108	92	1	2103
1140	19	1	2103
1148	78	1	2103
1229	58	1	2102
1303	83	1	2103
1378	114	1	2103
1452	25	1	2103
1453	38	1	2102
1519	120	1	2103
1521	42	1	2105
1566	23	1	2103
1582	74	1	2109
1635	19	1	2107
1653	56	2	2102	2107
1742	90	1	2103
1755	24	1	2103
1766	13	1	2105
1814	16	1	2103
1937	53	1	2102
2034	34	1	2105
2101	26	1	2102
2104	4	1	2105
2411	1	1	2107
2512	8	1	2105
2666	4	1	2105
2960	4	1	2107
3890	3	1	2107
4849	1	1	2103
4978	1	1	2103
5873	1	1	2103
