3	402	1	2267
9	460	1	2267
18	318	1	2261
23	134	1	2267
53	219	2	2261	2267
64	81	1	2267
69	271	1	2267
75	182	1	2267
94	240	1	2267
115	225	1	2261
167	516	2	2261	2267
171	137	1	2261
176	640	2	2261	2267
180	221	1	2261
181	147	1	2267
196	93	1	2261
202	306	1	2261
204	244	1	2267
230	248	1	2267
247	233	1	2261
264	224	2	2261	2267
285	237	1	2261
318	211	1	2267
435	71	1	2261
441	80	1	2267
493	75	1	2267
514	27	1	2261
522	291	2	2261	2267
529	709	1	2267
532	91	1	2261
557	69	1	2267
643	68	1	2267
697	100	1	2261
733	173	1	2267
749	62	1	2267
789	139	1	2261
791	13	1	2267
796	12	1	2267
828	15	1	2261
844	317	2	2261	2267
846	96	1	2261
850	279	1	2261
862	52	1	2267
867	120	1	2261
881	56	1	2261
905	125	1	2261
919	53	1	2261
942	92	1	2261
1058	177	1	2267
1075	120	1	2267
1101	36	1	2267
1168	37	1	2261
1197	24	1	2267
1322	36	1	2267
1357	20	1	2261
1460	139	1	2261
1500	52	1	2261
1582	74	1	2261
1591	36	1	2261
1662	47	1	2261
1696	20	1	2261
1719	42	1	2261
1937	53	1	2261
1959	23	1	2261
2004	22	1	2261
2058	37	1	2267
2950	26	1	2267
3228	9	1	2267
3364	3	1	2261
3433	18	1	2267
3599	5	1	2267
5086	1	1	2261
