2	522	1	2476
3	402	1	2477
16	286	1	2477
31	254	1	2476
40	133	1	2477
41	71	1	2477
48	257	1	2476
50	385	1	2476
62	89	1	2477
65	159	1	2479
67	827	2	2476	2477
75	182	1	2477
115	225	1	2477
131	90	1	2471
132	187	2	2477	2479
162	75	1	2479
167	516	2	2471	2476
189	121	1	2471
191	49	1	2471
226	42	1	2476
230	248	1	2477
240	128	1	2477
247	233	1	2471
256	137	1	2477
278	49	1	2476
285	237	1	2477
358	26	1	2479
395	34	1	2477
444	28	1	2471
450	166	1	2477
475	194	1	2477
491	74	1	2476
497	106	1	2477
510	111	1	2477
516	36	1	2477
529	709	1	2477
537	231	1	2477
566	6	1	2477
595	120	1	2477
629	76	2	2476	2479
768	15	1	2477
850	279	1	2471
867	120	1	2476
903	77	1	2479
912	41	1	2477
976	75	1	2476
1005	95	1	2477
1008	8	1	2476
1017	20	1	2471
1041	49	1	2479
1095	20	1	2479
1108	92	2	2476	2479
1111	25	1	2476
1189	121	1	2479
1207	66	1	2477
1225	4	1	2476
1229	58	1	2479
1262	38	1	2479
1264	22	1	2477
1274	63	1	2471
1322	36	1	2471
1324	15	1	2477
1342	44	1	2476
1452	25	1	2476
1502	11	1	2477
1519	120	1	2476
1550	16	1	2476
1582	74	1	2471
1587	16	1	2477
1591	36	2	2471	2479
1734	12	1	2477
1753	40	1	2476
1797	64	1	2476
1836	10	1	2477
1839	29	1	2479
1895	24	1	2476
1952	15	1	2477
1965	17	1	2477
1993	45	1	2476
2090	22	1	2477
2096	22	1	2479
2168	28	1	2479
2200	10	1	2477
2242	27	1	2479
2405	11	1	2477
2407	8	1	2471
2454	58	1	2479
2479	50	1	2476
2599	27	1	2477
2611	5	1	2476
2693	25	1	2476
2788	24	1	2477
2920	15	1	2471
3088	8	1	2477
3754	2	1	2477
3805	1	1	2476
3907	4	1	2476
4049	3	1	2477
4136	3	1	2476
4437	1	1	2476
4720	1	1	2477
4787	3	1	2477
4840	2	1	2476
4933	5	1	2471
5070	2	1	2477
5668	2	1	2476
5792	1	1	2476
5897	1	1	2477
6001	1	1	2477
