2	522	2	1803	1806
3	402	2	1803	1807
12	126	1	1806
16	286	1	1806
18	318	1	1806
20	70	1	1809
23	134	1	1807
31	254	1	1807
36	62	1	1806
44	85	1	1804
48	257	1	1806
50	385	2	1803	1807
53	219	2	1803	1807
54	733	3	1804	1806	1809
63	91	1	1803
67	827	2	1803	1806
74	65	1	1806
75	182	1	1803
79	87	1	1809
94	240	1	1807
96	113	1	1806
103	237	2	1806	1807
112	118	1	1806
115	225	1	1807
117	36	1	1807
121	192	1	1803
131	90	1	1803
132	187	1	1807
133	113	1	1803
135	70	1	1804
155	49	1	1806
157	64	1	1803
158	258	1	1803
167	516	2	1806	1807
174	118	1	1803
176	640	1	1807
177	53	1	1807
180	221	1	1803
181	147	1	1803
182	53	1	1807
183	160	1	1807
191	49	1	1807
196	93	1	1807
202	306	1	1807
204	244	2	1803	1807
205	241	1	1807
213	56	1	1804
218	84	1	1807
225	185	1	1804
229	118	1	1806
236	95	1	1806
238	93	1	1806
240	128	1	1803
247	233	1	1806
252	193	1	1804
261	105	1	1803
264	224	2	1803	1807
277	37	1	1806
285	237	1	1807
291	260	1	1803
293	151	1	1806
296	135	1	1807
299	113	1	1806
318	211	2	1803	1807
335	232	1	1806
357	12	1	1803
359	233	1	1804
374	249	1	1806
381	88	1	1807
386	312	1	1806
393	119	1	1803
402	165	1	1806
405	58	1	1803
409	36	1	1806
418	223	2	1804	1809
421	42	1	1804
430	13	1	1803
444	28	1	1807
448	41	1	1803
464	11	1	1807
471	59	1	1804
472	21	1	1804
497	106	1	1803
502	98	1	1806
512	202	1	1807
522	291	1	1807
529	709	1	1803
534	102	1	1806
545	70	1	1803
546	39	1	1803
564	50	1	1807
568	25	1	1803
574	51	1	1807
576	117	1	1809
597	193	1	1806
613	9	1	1807
619	31	1	1804
645	227	1	1806
647	29	1	1803
657	49	1	1806
697	100	1	1807
699	43	1	1807
701	107	1	1807
703	75	1	1803
714	205	1	1806
721	216	1	1806
733	173	2	1803	1807
749	62	2	1803	1807
751	166	1	1806
752	214	1	1807
766	132	2	1803	1806
769	124	1	1806
773	57	1	1807
782	31	1	1806
786	56	1	1806
789	139	1	1804
793	36	1	1807
840	79	1	1809
844	317	2	1803	1807
855	51	1	1804
862	52	1	1807
867	120	1	1806
872	70	1	1806
885	43	1	1806
894	39	1	1806
895	57	1	1806
899	65	1	1806
907	12	1	1803
934	101	1	1807
945	49	1	1803
946	75	1	1806
948	190	1	1806
956	60	1	1806
970	28	1	1806
983	184	1	1806
986	108	1	1804
1001	73	1	1807
1002	106	1	1804
1050	29	1	1806
1057	20	1	1806
1058	177	1	1803
1094	99	1	1806
1156	82	1	1807
1168	37	1	1807
1177	54	1	1807
1188	36	1	1806
1197	24	1	1807
1214	13	1	1807
1274	63	1	1806
1303	83	1	1806
1312	2	1	1809
1342	44	1	1803
1369	7	1	1803
1374	51	1	1807
1376	162	1	1809
1378	114	1	1807
1410	41	1	1807
1411	31	1	1807
1414	282	1	1807
1430	12	1	1803
1475	69	1	1806
1500	52	1	1807
1529	33	1	1806
1532	27	1	1806
1537	7	1	1803
1582	74	1	1807
1629	73	1	1807
1631	8	1	1809
1643	24	1	1804
1662	47	1	1807
1669	7	1	1809
1712	17	1	1806
1714	35	1	1806
1726	27	1	1809
1733	12	1	1806
1736	69	1	1807
1740	30	1	1809
1796	48	1	1803
1802	1	1	1803
1812	39	1	1809
1829	10	1	1809
1831	89	1	1809
1833	40	1	1807
1840	13	1	1807
1846	48	1	1807
1853	37	1	1803
1874	24	1	1807
1884	164	1	1804
1899	7	1	1803
1902	3	1	1807
1912	18	1	1803
2077	13	1	1806
2090	22	1	1807
2095	12	1	1806
2212	68	1	1807
2233	2	1	1806
2266	38	1	1803
2302	55	1	1807
2328	13	1	1803
2340	13	1	1804
2348	47	1	1806
2386	5	1	1807
2424	28	1	1804
2437	13	1	1806
2571	12	1	1803
2651	23	1	1807
2725	3	1	1803
2864	30	1	1807
3001	9	1	1809
3010	7	1	1803
3054	13	1	1803
3104	13	1	1806
3135	20	1	1807
3201	14	1	1803
3289	5	1	1803
3304	11	1	1803
3397	8	1	1807
3455	2	1	1807
3497	18	1	1806
3515	7	1	1807
3601	9	1	1804
3705	4	1	1806
3786	6	1	1803
3904	6	1	1806
3948	2	1	1803
4023	5	1	1803
4031	6	1	1803
4147	2	1	1807
4312	6	1	1803
4438	3	1	1807
4570	4	1	1804
4735	2	1	1807
4782	4	1	1803
5217	1	1	1804
5459	1	1	1804
5657	1	1	1803
5973	2	1	1807
5982	2	1	1807
6107	2	1	1806
