2	522	1	1733
9	460	1	1733
16	286	2	1731	1733
18	318	1	1733
31	254	2	1731	1733
36	62	1	1733
37	139	1	1731
44	85	1	1735
46	63	1	1733
48	257	1	1733
54	733	1	1733
59	236	1	1735
60	231	1	1733
62	89	1	1733
67	827	1	1733
74	65	1	1733
96	113	1	1733
131	90	1	1733
141	95	1	1735
143	116	1	1732
156	205	1	1733
158	258	1	1735
167	516	1	1733
179	121	1	1733
189	121	1	1731
193	215	1	1733
202	306	1	1731
226	42	1	1733
229	118	1	1733
236	95	1	1733
243	42	1	1733
252	193	1	1735
279	332	1	1735
281	15	1	1735
293	151	1	1733
345	54	1	1733
349	48	1	1733
353	61	1	1733
359	233	1	1735
374	249	1	1733
386	312	1	1735
418	223	1	1735
432	56	1	1733
444	28	1	1731
460	155	1	1733
468	70	1	1733
528	45	1	1733
534	102	1	1733
597	193	1	1733
602	37	1	1733
627	148	1	1733
645	227	1	1733
664	91	1	1733
670	126	1	1735
695	143	1	1733
715	250	1	1731
719	3	1	1733
723	46	1	1733
751	166	1	1733
769	124	1	1733
781	11	1	1733
842	137	1	1733
847	2	1	1733
864	50	1	1733
929	11	1	1731
930	39	1	1733
941	145	1	1733
983	184	1	1733
1000	66	1	1733
1001	73	1	1733
1040	26	1	1733
1065	54	1	1733
1094	99	1	1733
1194	52	1	1733
1257	18	1	1733
1303	83	1	1733
1374	51	1	1731
1385	42	1	1733
1454	26	1	1733
1524	76	1	1735
1532	27	1	1733
1582	74	1	1731
1591	36	1	1731
1592	3	1	1731
1603	55	1	1735
1618	14	1	1733
1628	3	1	1731
1653	56	1	1732
1742	90	1	1733
1787	24	1	1731
1798	15	1	1733
1801	69	1	1735
1804	9	1	1733
1861	5	1	1733
1862	28	1	1733
1916	75	1	1733
1937	53	1	1731
2128	52	1	1731
2181	9	1	1731
2186	42	1	1735
2348	47	1	1733
2367	8	1	1733
2498	12	1	1733
2620	25	1	1731
2678	4	1	1735
2706	33	1	1733
2821	3	1	1733
2871	19	1	1733
2875	22	1	1733
2950	26	1	1733
3009	26	1	1735
3038	19	1	1733
3085	7	1	1733
3219	6	1	1735
3305	13	1	1733
3467	17	1	1733
3824	3	1	1733
5099	1	1	1733
5402	1	1	1733
5531	2	1	1733
5762	2	1	1733
6114	1	1	1733
