2	522	1	2270
8	114	1	2270
9	460	1	2279
48	257	1	2279
54	733	4	2270	2277	2278	2279
59	236	2	2270	2278
60	231	1	2278
65	159	1	2270
69	271	1	2274
71	218	1	2270
73	344	1	2270
83	18	1	2272
100	35	1	2279
110	43	1	2271
132	187	1	2272
156	205	1	2279
158	258	1	2270
202	306	1	2274
213	56	2	2270	2278
260	98	1	2272
279	332	2	2270	2278
285	237	1	2274
306	128	1	2272
328	122	1	2279
341	50	1	2277
359	233	1	2279
374	249	1	2272
384	205	1	2272
397	159	1	2270
418	223	2	2270	2278
420	126	1	2270
426	110	1	2279
467	113	1	2279
489	19	1	2272
508	72	1	2274
537	231	1	2272
556	69	1	2272
586	93	2	2271	2279
592	32	1	2279
627	148	1	2272
635	84	1	2270
658	64	1	2279
714	205	1	2272
719	3	1	2279
807	4	1	2272
823	115	1	2270
842	137	1	2278
850	279	1	2279
864	50	1	2272
870	28	1	2278
900	67	1	2272
917	7	1	2278
927	42	1	2278
941	145	1	2271
946	75	1	2277
975	82	1	2279
1002	106	1	2278
1028	90	1	2272
1041	49	1	2271
1047	144	1	2272
1052	117	1	2278
1121	109	1	2270
1148	78	1	2270
1166	30	1	2272
1189	121	1	2279
1195	153	1	2272
1216	108	1	2270
1224	81	1	2274
1414	282	1	2270
1424	57	1	2278
1466	19	1	2272
1504	41	1	2277
1529	33	1	2272
1556	24	1	2279
1609	22	1	2272
1629	73	1	2274
1720	15	1	2279
1763	9	1	2274
1781	20	1	2279
1851	13	1	2278
1931	49	1	2272
1961	9	1	2278
1986	2	1	2272
2212	68	1	2279
2321	7	1	2272
2442	6	1	2272
2451	3	1	2272
2633	5	1	2279
3028	5	1	2274
3109	1	1	2278
3241	5	1	2278
3662	5	1	2278
3967	4	1	2274
4364	3	1	2274
4597	2	1	2279
4998	1	1	2279
5056	1	1	2272
5330	2	1	2274
5424	2	1	2272
5852	1	1	2272
