2	522	1	1756
3	402	1	1752
9	460	2	1752	1756
12	126	1	1756
18	318	1	1756
19	91	1	1752
23	134	1	1752
31	254	1	1756
46	63	1	1756
48	257	1	1756
53	219	1	1752
60	231	1	1756
67	827	1	1756
71	218	1	1756
73	344	1	1756
91	28	1	1752
94	240	1	1752
100	35	1	1756
103	237	1	1752
115	225	1	1752
131	90	1	1752
167	516	1	1756
170	37	1	1752
172	79	1	1756
176	640	2	1752	1756
180	221	1	1756
183	160	1	1752
190	8	1	1757
196	93	1	1752
202	306	1	1752
203	36	1	1752
237	14	1	1756
238	93	1	1756
240	128	1	1752
247	233	1	1752
258	112	1	1756
260	98	1	1756
278	49	1	1752
283	25	1	1756
318	211	1	1752
320	52	1	1756
339	70	1	1752
343	101	1	1756
349	48	1	1756
359	233	1	1756
391	64	1	1756
450	166	1	1752
512	202	1	1752
515	94	1	1756
522	291	1	1752
528	45	1	1756
529	709	1	1756
542	165	1	1756
544	101	1	1753
599	69	1	1756
612	55	1	1756
629	76	1	1756
643	68	1	1752
645	227	1	1756
658	64	1	1756
663	44	1	1756
707	212	1	1752
715	250	1	1752
721	216	1	1756
766	132	1	1756
786	56	1	1756
789	139	1	1752
801	104	1	1756
844	317	1	1752
846	96	1	1752
850	279	1	1756
861	115	1	1752
867	120	1	1756
874	11	1	1756
881	56	1	1756
882	17	1	1752
884	150	1	1756
899	65	1	1756
948	190	1	1756
976	75	1	1756
983	184	1	1756
991	20	1	1756
1022	48	1	1756
1036	59	1	1756
1045	186	1	1752
1058	177	1	1752
1069	138	1	1756
1075	120	1	1752
1108	92	1	1756
1111	25	1	1756
1130	157	1	1756
1184	105	1	1752
1207	66	1	1752
1217	16	1	1756
1229	58	1	1756
1242	42	1	1752
1283	31	1	1756
1288	16	1	1752
1303	83	1	1756
1337	58	1	1756
1342	44	1	1756
1357	20	1	1752
1389	30	1	1752
1417	41	1	1756
1521	42	1	1752
1531	41	1	1756
1547	26	1	1756
1550	16	1	1756
1556	24	1	1752
1566	23	1	1756
1603	55	1	1756
1638	37	1	1756
1664	37	1	1752
1720	15	1	1756
1736	69	1	1752
1751	26	1	1752
1755	24	1	1756
1808	47	1	1756
1945	57	1	1752
2003	28	1	1756
2059	270	1	1756
2103	16	1	1756
2135	17	1	1756
2163	51	1	1756
2169	8	1	1753
2177	8	1	1756
2292	4	1	1752
2296	30	1	1756
2488	13	1	1757
2627	31	1	1756
2629	9	1	1756
2651	23	1	1752
2693	25	1	1756
2752	18	1	1756
3270	2	1	1752
3350	8	1	1753
3835	6	1	1752
3867	8	1	1752
3994	2	1	1753
4215	1	1	1752
4668	4	1	1752
4693	3	1	1753
4894	1	1	1756
4982	2	1	1753
