2	522	1	2358
14	136	1	2356
20	70	1	2356
54	733	1	2356
59	236	1	2356
61	98	1	2358
65	159	1	2358
71	218	1	2358
79	87	1	2356
80	9	1	2356
87	54	1	2353
108	55	1	2356
121	192	1	2358
158	258	1	2356
178	55	1	2356
193	215	1	2356
210	118	1	2358
225	185	1	2358
252	193	1	2356
272	63	1	2356
279	332	1	2358
386	312	2	2353	2358
418	223	1	2356
420	126	1	2358
426	110	1	2356
529	709	1	2353
530	78	1	2358
577	29	1	2356
688	133	1	2356
714	205	1	2353
725	80	1	2358
760	41	1	2353
764	51	1	2358
772	37	1	2356
779	58	1	2358
814	171	1	2356
823	115	1	2358
948	190	1	2358
1012	71	1	2358
1032	33	1	2358
1047	144	1	2356
1052	117	1	2356
1085	7	1	2356
1107	15	1	2356
1120	18	1	2356
1121	109	1	2358
1368	147	1	2358
1376	162	1	2356
1524	76	1	2356
1531	41	1	2358
1575	53	1	2358
1579	53	1	2356
1726	27	1	2356
1739	16	1	2356
1767	20	1	2353
1879	44	1	2356
1971	19	1	2356
2059	270	1	2356
2120	24	1	2356
2154	29	1	2356
2245	15	1	2356
2301	39	1	2353
2433	15	1	2356
2685	13	1	2356
2705	4	1	2356
2832	7	1	2358
2856	13	1	2356
2990	19	1	2356
3206	12	1	2356
3309	4	1	2358
3800	2	1	2356
3855	6	1	2358
3898	1	1	2356
4304	1	1	2356
4741	3	1	2356
5310	1	1	2356
5554	1	1	2356
5726	1	1	2358
5773	2	1	2356
5787	2	1	2356
